"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","ATECO_2007","NACE 2007","POSIZPROF","Professional status","TIME","Select time","Value","Flag Codes","Flags"
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2018-Q3","Q3-2018",90.515,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2019","2019",92.605,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2019-Q1","Q1-2019",87.411,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2019-Q2","Q2-2019",96.853,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2019-Q4","Q4-2019",97.253,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2019-Q3","Q3-2019",88.904,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2020","2020",92.973,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2020-Q2","Q2-2020",74.924,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2020-Q1","Q1-2020",95.794,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2020-Q3","Q3-2020",94.516,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2020-Q4","Q4-2020",106.659,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2021","2021",94.517,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2022","2022",103.062,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2021-Q1","Q1-2021",95.879,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2021-Q2","Q2-2021",89.961,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2021-Q3","Q3-2021",87.037,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2021-Q4","Q4-2021",105.191,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2022-Q1","Q1-2022",96.28,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2022-Q2","Q2-2022",99.268,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2022-Q3","Q3-2022",101.863,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","1","employees","2022-Q4","Q4-2022",114.837,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2018","2018",33.822,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2018-Q2","Q2-2018",38.033,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2018-Q1","Q1-2018",31.026,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2018-Q4","Q4-2018",31.066,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2018-Q3","Q3-2018",35.162,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2019","2019",28.227,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2019-Q1","Q1-2019",28.978,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2019-Q2","Q2-2019",27.927,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2019-Q4","Q4-2019",31.545,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2019-Q3","Q3-2019",24.459,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2020","2020",24.805,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2020-Q2","Q2-2020",24.544,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2020-Q1","Q1-2020",26.727,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2020-Q3","Q3-2020",23.802,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2020-Q4","Q4-2020",24.147,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2021","2021",23.931,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2022","2022",30.232,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2021-Q1","Q1-2021",27.544,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2021-Q2","Q2-2021",25.28,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2021-Q3","Q3-2021",20.951,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2021-Q4","Q4-2021",21.948,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2022-Q1","Q1-2022",28.638,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2022-Q2","Q2-2022",32.515,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2022-Q3","Q3-2022",28.724,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","F","construction","9","total","2022-Q4","Q4-2022",31.052,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018","2018",5.242,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q2","Q2-2018",6.223,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q1","Q1-2018",3.554,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q4","Q4-2018",5.134,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q3","Q3-2018",6.056,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019","2019",5.921,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q1","Q1-2019",6.928,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q2","Q2-2019",4.835,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q4","Q4-2019",6.345,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q3","Q3-2019",5.575,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020","2020",5.582,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q2","Q2-2020",5.037,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q1","Q1-2020",6.986,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q3","Q3-2020",5.57,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q4","Q4-2020",4.736,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021","2021",9.523,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022","2022",8.374,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q1","Q1-2021",14.842,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q2","Q2-2021",6.935,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q3","Q3-2021",8.452,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q4","Q4-2021",7.862,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q1","Q1-2022",6.517,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q2","Q2-2022",9.149,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q3","Q3-2022",9.035,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022-Q4","Q4-2022",8.796,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2018","2018",47.828,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2018-Q2","Q2-2018",52.195,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2018-Q1","Q1-2018",31.695,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2018-Q4","Q4-2018",48.744,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2018-Q3","Q3-2018",58.677,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2019","2019",51.949,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2019-Q1","Q1-2019",45.612,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2019-Q2","Q2-2019",44.563,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2019-Q4","Q4-2019",54.366,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2019-Q3","Q3-2019",63.254,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2020","2020",51.996,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2020-Q2","Q2-2020",43.07,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2020-Q1","Q1-2020",51.451,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2020-Q3","Q3-2020",58.154,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2020-Q4","Q4-2020",55.309,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2021","2021",54.809,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2022","2022",48.882,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2021-Q1","Q1-2021",47.358,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2021-Q2","Q2-2021",58.771,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2021-Q3","Q3-2021",59.083,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2021-Q4","Q4-2021",54.026,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2022-Q1","Q1-2022",37.336,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2022-Q2","Q2-2022",51.084,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2022-Q3","Q3-2022",59.018,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","9","total","2022-Q4","Q4-2022",48.09,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018","2018",2.155,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q2","Q2-2018",3.449,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q1","Q1-2018",0.325,"0","less than half of the unit used"
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q4","Q4-2018",1.521,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2018-Q3","Q3-2018",3.327,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019","2019",1.506,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q1","Q1-2019",1.59,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q2","Q2-2019",1.438,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q4","Q4-2019",1.341,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2019-Q3","Q3-2019",1.654,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020","2020",1.259,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q2","Q2-2020",0.632,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q1","Q1-2020",0.931,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q3","Q3-2020",2.782,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2020-Q4","Q4-2020",0.691,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021","2021",2.121,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2022","2022",2.783,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q1","Q1-2021",0.646,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q2","Q2-2021",2.186,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q3","Q3-2021",3.415,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","A","agriculture, forestry and fishing","2","self-employed","2021-Q4","Q4-2021",2.239,,
